pubDate,title,description
2025-12-12 10:42:00,"벅스, 연말결산 차트 공개…가장 사랑받은 앨범 1위는 ‘케데헌’","이에 따르면 벅스 회원들이 ‘가장 사랑한 앨범’ 1위는 △KPop Demon Hunters(케데헌)(Soundtrack from the Netflix Film, KPop Demon Hunters Cast, HUNTR/X, Saja Boys)가 차지했다. 이어 △rosie(로제), △Fourever(데이식스)... "
2025-12-12 10:40:00,로제·데이식스·지드래곤·아이브·케데헌…벅스 연말차트 '회원들이 ...,"NHN벅스가 한 해 동안의 벅스 연말결산 차트를 12일 공개했다. NHN벅스는 '2025 우리가 사랑한 음악' 서비스를 오픈하고, 벅스 전체 회원의 음원 스트리밍 및 다운로드 수 등 데이터를... "
2025-12-12 10:12:00,'남자를몰라'·'응급실'…아직도 노래방 인기곡,"1위, 마크툽 '시작의 아이'가 2위를 차지했습니다. 아울러 '골든'이 3위, '소다 팝'(Soda Pop)이 10위를 기록하는 등 '케이팝 데몬 헌터스' OST가 두각을 나타냈습니다. #우즈 #드라우닝 #골든 #소다팝 #케데헌 #노래방"
2025-12-12 10:00:00,강호동 울린 '26년 남매'... '교실 투명인간' 이래서 버텼다,"&quot;영철아 '케데헌' 봤니?&quot;에서 시작된 모험 '미운오리새끼'의 비상에 발판을 깔아준 이가 있다. 황선영, '아는 형님' 작가다. '케데헌'을 본 뒤 김영철에 '골든' 무대를 제안했다. '골든' 노래를 듣고 6년 전 민경훈이 축... "
2025-12-12 09:52:00,MZ 핫플된 ‘국중박’ 600만 명 돌파…개관 80주년 만에 처음,'케데헌' 열풍이 영향을 미쳤을까요? 국립중앙박물관이 연간 누적 관람객 수 600만 명을 돌파했습니다. 개관 80년이래 가장 많은 관람객입니다. 프랑스 루브르박물관 같은 해외 박물관과 어깨를 나란히 하며 세계... 
2025-12-12 09:50:00,포브스 '세계여성파워 100인'에 이례적으로 '케데헌' 올라,"'케데헌'의 주역인 걸그룹 헌트릭스와 연출을 맡은 매기 강 감독, 그리고 제작진이 공동으로 100위에 선정된... 문화계에 케데헌 신드롬이 얼마나 강력했는지를 보여주는 상징적 사례다. 포브스는 &quot;거의 무에서 시작해... "
2025-12-12 09:50:00,"농심 케데헌 신라면&amp;새우깡, 패키지 디자인 대상 수상","사진 | 농심 농심이 올해로 34회를 맞은 ‘2025 대한민국패키지디자인대전’에서 최고상인 대상을 수상하며, 디자인을 통한 K컬처 확산 공로를 인정받았다. 농심은 지난 8월, 식품업계 최초로 넷플릭스와 협업을 통해 신라면... "
2025-12-12 09:48:00,"농심, 2025 서울빛초롱축제 참가...케데헌 협업 조형물 등 K라면 홍보",농심이 12일부터 내년 1월 4일까지 서울 청계천과 우이천 일대에서 열리는 '2025 서울빛초롱축제'에 참가해 K라면의 글로벌 위상 홍보에 나선다고 밝혔다. 농심은 청계천 장통교에서 삼일교 사이 전시공간에 '농심이... 
2025-12-12 09:44:00,에버랜드에 ‘케데헌’ 매기 강 감독 떴다…테마존·불꽃쇼 즐기고 돌아...,"매기 강 감독, 남편·딸과 에버랜드 찾아 쌍둥이 판다 보고 ‘케데헌 테마존’ 체험 넷플릭스 인기 애니메이션 ‘케이팝 데몬 헌터스’의 매기 강 감독 가족이 삼성물산 리조트부문이 운영하는 에버랜드를 찾아 ‘케데헌... "
2025-12-12 09:43:00,올해 노래방 최고 인기곡은 우즈 '드라우닝'…케데헌 OST도 두각,男 솔로가수 5년 연속 정상…올해 수록곡 중 1위는 조째즈 '모르시나요' 올해 노래방에서 가장 사랑받은 노래는 우즈의 '드라우닝'(Drowning)으로 나타났다. TJ미디어는 올해 1월 1일부터 12월 7일까지 TJ미디어 노래방... 
2025-12-12 09:24:00,"농심, 11월 관심도↑…2025 서울빛초롱축제 참가로 향후 추가 상승할까",데이터앤리서치 관계자는 “케데헌의 인기와 서울빛초롱축제 참가로 농심의 관심도는 앞으로도 더욱 상승할 것으로 기대된다”고 전망했다. 한편 농심은 다음달 4일까지 서울 청계천과 우이천 일대에서 열리는... 
2025-12-12 08:56:00,포브스 여성파워 100인에 ‘케데헌’ 주역들 선정돼…이부진 90위,(이하 케데헌)의 여성 주역들이 이름을 올렸다. 포브스는 10일(현지시간) 올해 영향력 있는 여성 순위를... 포함한 ‘케데헌의 여성들’을 100위에 선정했다. 포브스는 “넷플릭스 역사상 가장 많이 시청된 영화의 주역인... 
2025-12-12 08:55:00,포브스 '영향력 있는 여성 100인'에 '케데헌 여성들',"포브스는 올해를 빛낸 문화적 현상이라고 케데헌을 소개했습니다. 이어 OST '골든'이 빌보드 핫100 정상에... 또, 매기 강 감독과 제작사 소니픽처스의 프로듀서 미셸 웡의 인터뷰를 전하며 케데헌의 현재 영향력과 미래... "
2025-12-12 08:44:00,"정신과 의사이자 사전 편찬자, 이원택의 이민 50년 | 언어로 사람을 치...",〈케이팝 데몬 헌터스〉의 약자인 ‘케데헌’이란 한국어도 조만간 OED나 웹스터에 등장할 겁니다. 아직까지 편자한테 K–D–H로 할까 Ke–De–Hun으로 할까 그 스펠링을 물어보지는 않았지만.” “사전의 궁극 목표는... 
2025-12-12 08:40:00,‘카톡’과 결합한 챗GPT는 쓸만했나?,"&quot;케데헌의 골든 듣고 싶어&quot;라고 입력하면 '해당 정보를 찾지 못했다'는 메시지가 출력되고, 'K-Pop Demon Hunters OST Golden 듣고 싶어'처럼 영문으로 정확히 입력해야 곡을 찾아줬다. 다른 나라 언어나 제목이나 약칭으로는... "
2025-12-12 08:00:00,[직썰 2025결산] 벼랑 끝 '유통 공룡' vs 날개 단 'K뷰티'…희비 갈린 유...,[권성진 기자]] ◇'케데헌' 인기에 가속하는 K뷰티 지난해부터 이어진 글로벌 K뷰티 열풍은 넷플릭스 애니메이션 '케이팝 데몬 헌터스(케데헌)'의 흥행으로 더욱 탄력이 붙었다. 여기에 한한령 해제 기대감까지 더해지며... 
2025-12-12 08:00:00,케데헌의 '헌트릭스' 세계적인 잡지 표지에 떡하니!,"넷플릭스 애니메이션 '케이팝 데몬 헌터스'(케데헌) 속 걸그룹 '헌트릭스'의 루미, 미라, 조이가 그 주인공. 타임은 9일(현지시간) 케데헌을 '2025 올해의 돌파구(Breakthrough of the Year)'로 선정하고, 오는 29일자 표지에... "
2025-12-12 08:00:00,[주말 산책] 케데헌 선비가 뒤덮은 '서촌'...정선의 붓끝따라 걸어볼까...,요즘 서촌에 갓을 쓴 선비 한복을 입은 외국인들이 많아졌다. 예전에는 왕과 왕비 착장이 인기였다. 최근에는 '케이팝 데몬 헌터스'의 '사자 보이즈' 때문인지 선비가 늘었다. 갓을 쓰고 서촌 거리를 거니는 외국인들을... 
2025-12-12 07:42:00,MZ 핫플된 ‘국중박’ 600만 명 돌파…개관 80주년 만에 처음,'케데헌' 열풍이 영향을 미쳤을까요? 국립중앙박물관이 연간 누적 관람객 수 600만 명을 돌파했습니다. 개관 80년이래 가장 많은 관람객입니다. 프랑스 루브르박물관 같은 해외 박물관과 어깨를 나란히 하며 세계... 
2025-12-12 07:30:00,"새우깡, 한국인이 선택한 '국민과자'",넷플릭스 애니메이션 '케이팝 데몬 헌터스(케데헌)' 등장 효과와 캐릭터 기반 한정판 패키지가 젊은 소비자층에게 재확산되며 판매를 견인했다. 또 2023년 8월 출시된 '와사비 새우깡'은 출시 2주 만에 180만 봉 이상... 
2025-12-12 07:05:00,국립중앙박물관 관람객 ‘600만 돌파’…개관 이래 처음,"특히 올해 넷플릭스 애니메이션 ‘케이팝 데몬 헌터스(케데헌)’의 글로벌 흥행으로 우리 전통 문화에 대한 관심이 급증하면서, 유물을 전시하는 국립중앙박물관을 찾는 발길도 늘어난 것으로 분석된다. 박물관... "
2025-12-12 07:01:00,[더 한장] 핫플 성수동에 나타난 ‘케데헌’,"그 옆으로 커다란 모니터에선 케데헌 OST가 연신 울려 퍼진다. 지나가던 아이들, 외국인 할 것 없이... 오는 28일까지 진행될 예정이다. 입장은 사전 예약제로 운영되며 예약은 케데헌 공식 팬 커뮤니티에서 진행된다."
2025-12-12 07:00:00,로제·지민·케데헌…빌보드 연말 결산 빛냈다,케데헌 OST는 빌보드 앨범 차트인 '빌보드 200' 결산에서 K팝 중 가장 높은 13위를 기록했습니다. 미국을 제외한 '글로벌 200' 결산에서는 로제의 '아파트'가 정상을 차지했습니다. #로제 #지민 #케데헌
2025-12-12 06:48:00,"'케데헌' 입은 신라면·새우깡, 올해 '최고의 디자인'으로 등극","©AP신문(AP뉴스)/이미지 제공 = 농심 농심은 올해로 34회를 맞은 '2025 대한민국패키지디자인대전'에서 최고상인 대상을 수상하며, 디자인을 통한 K컬처 확산 공로를 인정받았다고 11일 밝혔다. 농심은 지난 8월 식품업계... "
2025-12-12 06:35:00,배달·해외여행 수요에 운수·물류업 종사자 10%대로 [AI 프리즘*신입 직...,포브스 ‘여성파워 100인’에 ‘케데헌’ 헌트릭스 - 핵심 요약: 미국 포브스가 선정한 ‘세계에서 가장 영향력 있는 여성 100인’에 넷플릭스 애니메이션 ‘케이팝 데몬 헌터스’의 가상 걸그룹 헌트릭스가... 
2025-12-12 06:08:00,[잡채기 칼럼] 케데헌과 정치판,"보도에 따르면, 타임은 케데헌을 '올해의 브레이크스루(breakthrough) 작품'으로 선정, 12월 29일자 표지에 주역 캐릭터인 루미·미라·조이를 전면 배치했다고 한다. 타임은 뉴욕 브루클린에서 열린 케데헌 싱어롱 상영회가... "
2025-12-12 06:00:00,K-컬처와 미디어아트의 만남… ‘강남 미디어 윈터페스타’ 열린다,"‘케데헌’ 열풍 잇는 K 컬처 야간 축제 이번 행사는 ‘원더 월(Wonder Wall)’을 콘셉트로, 한국의 성벽과 돌담이 지닌 전통 ‘선(線)’의 아름다움을 강남 도심의 야경과 결합했다. 크리스마스에도 ‘K 컬처’를 녹여낸... "
2025-12-12 05:05:00,"‘케데헌’ 주역들, 세계 영향력 있는 여성 100인 선정",발표하면서 ‘케데헌의 여성들’을 100위에 선정했다. 포브스는 선정 사유로 “﻿K팝 걸그룹에 관한 애니메이션인 케데헌은 2025년을 빛낸 문화적 현상이었다”고 소개했다. 이어 “﻿헌트릭스의 ‘골든’은 지난 8월... 
2025-12-12 03:04:00,"엔믹스 ‘스피닌 온 잇’, 英 NME ‘올해 최고의 K팝’에",6인조 걸그룹 엔믹스(NMIXX·사진)의 노래 ‘스피닌 온 잇(SPINNIN‘ ON IT)’이 영국의 유명 음악매거진 NME가 선정한 ‘2025 올해 최고의 K팝 25선(The 25 best K-pop songs of 2025)’에서 최고의 노래로 선정됐다. NME는 10일... 
2025-12-12 03:03:00,"‘케데헌’ 걸그룹, 포브스 ‘영향력 여성 100인’에",K팝 애니메이션 ‘케이팝 데몬 헌터스(케데헌)’의 주인공인 걸그룹 헌트릭스와 이를 연출한 매기 강... 10일(현지 시간) 포브스는 올해의 영향력 있는 여성 순위를 발표하면서 ‘케데헌의 여성들’을 100위에... 
2025-12-12 01:26:00,"황대호 위원장, 전국 최초 '케데헌' 육성 조례 발의… 전통융합콘텐츠 ...","황대호 경기도의회 문화체육관광위원회 위원장(더불어민주당, 수원3)이 전국 최초로 '경기도 전통융합콘텐츠산업 육성 및 지원을 위한 조례안'을 대표발의하며 경기도 차원의 '케이팝 데몬 헌터스(케데헌)' 육성 기반... "
2025-12-12 00:54:00,2025 그녀들의 해였다,한국과 케이팝을 소재로 만든 넷플릭스 애니메이션 영화 ‘케이팝 데몬 헌터스(케데헌)’의 여성 주역들도 같은 명단에 포함됐다. ‘케데헌의 여성들’은 포브스가 10일(현지시간) 발표한 세계에서 가장 영향력 있는... 
2025-12-12 00:54:00,"농수산식품유통공사(aT), HMGMA서 'K-푸드데이' 단체급식 행사 개최",행사에서는 △김치치즈 칠리프라이 △김치제육 아란치니 △고추장 까르보나라 등 김치 특유의 향을 줄인 볶음김치를 주재료로 한 퓨전메뉴와 케데헌(케이팝데몬헌터스)을 통해 미국에서 인기를 끌고 있는 K-분식을... 
2025-12-12 00:09:00,글로벌 파워우먼에 ‘케데헌 여인들’,"(이하 케데헌)의 여성 주역들이 이름을 올렸다. 포브스는 10일(현지시간) 루미·미라·조이로 구성된 극중 걸그룹 ‘헌트릭스’(사진)와 매기 강 감독, 프로듀서 미셸 웡 등을 포함한 ‘케데헌의 여성들’을 100위에... "
2025-12-11 23:40:00,"&quot;케데헌 신라면 통했다&quot;…농심, '패키지 디자인' 대상 수상",케데헌 캐릭터로 컵라면 패키지 꾸며 K컬처 디자인으로 글로벌 브랜드 알려 농심은 올해로 34회를 맞은 '2025 대한민국패키지디자인대전'에서 최고상인 대상을 수상했다고 11일 밝혔다. 농심은 지난 8월 식품업계 최초로... 
2025-12-11 23:14:00,"aT, 조지아주 서배너 HMGMA서 ‘K-푸드데이’ 단체급식 행사 성황리 개최",행사에서는 ▲ 김치치즈 칠리프라이 ▲ 김치제육 아란치니 ▲ 고추장 까르보나라 등 김치 특유의 향을 줄인 볶음김치를 주재료로 한 퓨전메뉴와 케데헌(케이팝데몬헌터스)을 통해 미국에서 인기를 끌고 있는 K-분식을... 
2025-12-11 22:00:00,연말에 생각하는 민주주의의 의미 [삶과 문화],"여름은 정말 무더웠고, '케데헌'과 '제미나이3.0' 돌풍도 시선을 끌었다. 올해 내가 가장 많이 본 뉴스는 지난해 12월 3일 비상계엄 이후 탄핵과 대통령 선거에 관한 소식들이었다. 노트북 모니터로 국회의 계엄 해제안... "
2025-12-11 21:51:00,"‘케데헌’ 헌트릭스·매기 강 감독, 포브스 선정 ‘가장 영향력 있는 ...",영화 &lt;케이팝 데몬 헌터스&gt;(케데헌) 속 가상의 그룹 ‘헌트릭스’(사진)와 이 영화를 연출한 매기 강 감독이... 포함한 ‘&lt;케데헌&gt;의 여성들’을 100위에 올렸다. 포브스는 “악마들과 싸우는 ‘K팝’ 그룹에 관한... 
2025-12-11 21:50:00,MZ 핫플된 ‘국중박’ 600만 명 돌파…개관 80주년 만에 처음,"'케데헌' 열풍 이후 더 뜨거운 관심을 받고 있는 현장, 김혜주 기자가 취재했습니다. [리포트] [&quot;600만 번째 입장객이 방금 보안 검색대를 통과했습니다.&quot;] 환호 속에 올해 600만 번째 관람객이 입장합니다. 주인공은 쌍둥이... "
2025-12-11 21:43:00,[미리보는 이데일리 신문]넷플 제국 온다…韓 ‘문화식민지’ 전락 공포,문턱 -케데헌·무료입장·뮷즈 ‘삼박자’…국중박 관람객 600만 돌파 △韓 ‘문화 식민지’ 전락 위기 -지금도 수익·지재권 모두 넷플이 꿀꺽…“이러다 콘텐츠 하청기지 될 판” -“더 밀리면 끝이다”…OTT업계... 
2025-12-11 21:24:00,&quot;대구만의 차별화된 한류 브랜드 구축을&quot;,그러면서 대구의 한류 잠재력을 살려 '케데헌'을 벤치마킹하고 한류 융합 효과를 접목한 대구만의 독창적·대중적·메이저급 글로벌 한류 브랜드로서 '대구 한류 종합 월드 챌린저'를 외교부 등과 대구시가 공동 주최하는... 
2025-12-11 20:54:00,"농심 케데헌 신라면&amp;새우깡, 패키지 디자인 대상 수상","'농심X케데헌 신라면과 새우깡' 제품이 디자인을 통한 K-컬처 확산 공로를 인정받았다. 농심은 올해로 34회를 맞은 '2025 대한민국패키지디자인대전'에서 최고상인 대상을 수상했다고 11일 밝혔다. 농심은 지난 8월, 식품업계... "
2025-12-11 20:43:00,포브스 ‘여성파워 100인’에 케데헌…이부진·최수연 90·91위,"헌터스’(케데헌) 속 가상의 그룹 헌트릭스와 이 영화를 연출한 메기 강 감독을 ‘2025년 세계에서 가장... 발표하면서 ‘케데헌의 여성들’을 100위에 선정했다. 여기에는 헌트릭스 멤버인 루미와 미라, 조이 외에도... "
2025-12-11 20:30:00,[식품·유통업계동향]10년 걸린 ‘가맹사업법 개정’…현대百·동서·농...,"◆농심 케데헌 신라면&amp;새우깡, 패키지 디자인 대상 수상 농심이 ‘2025 대한민국패키지디자인대전’에서 최고상인 대상을 받았다. 신라면·새우깡 패키지에 넷플릭스 애니메이션 ‘케이팝 데몬 헌터스(케데헌)... "
2025-12-11 20:28:00,‘케데헌의 여성들’ 글로벌 파워우먼 100위,인기 애니메이션 ‘케이팝 데몬 헌터스’(케데헌)에 나오는 걸그룹 헌트릭스와 매기 강 감독 등도 명단에 포함됐다. 포브스는 “악마와 싸우는 K팝 걸그룹을 그린 케데헌은 이달 기준 3억2500만회 이상 시청돼 넷플릭스... 
2025-12-11 20:17:00,"경기도의회 황대호 의원, 전국 최초 '케데헌' 육성 및 지원 조례 발의","경기도의회 문화체육관광위원회 황대호(민주 수원3) 위원장이 전국 최초로 '경기도 전통융합콘텐츠산업 육성 및 지원을 위한 조례안'을 대표발의하며, 경기도 차원의 '케이팝 데몬 헌터스'를 육성하겠다고 11일 밝혔다.... "
2025-12-11 19:44:00,"aT, 美 현대차공장서 ‘K-푸드’ 우수성 알렸다",행사에서는 ▲김치치즈 칠리프라이 ▲김치제육 아란치니 ▲고추장 까르보나라 등 김치 특유의 향을 줄인 볶음김치를 주재료로 한 퓨전메뉴와 케데헌(케이팝데몬헌터스)을 통해 미국에서 인기를 끌고 있는 K-분식을... 
2025-12-11 19:34:00,MZ 핫플된 ‘국중박’ 600만 명 돌파…개관 80주년 이래 최초,'케데헌' 열풍이 영향을 미쳤을까요? 국립중앙박물관이 연간 누적 관람객 수 600만 명을 돌파했습니다. 개관 80년이래 가장 많은 관람객입니다. 프랑스 루브르박물관 같은 해외 박물관과 어깨를 나란히 하며 세계... 
2025-12-11 19:28:00,국립중앙박물관 ‘600만’도 넘겼다…세계 4위로,"세계적인 인기를 모은 넷플릭스 애니메이션 ‘케이팝 데몬 헌터스’(이하 ‘케데헌’)의 캐릭터와... 최근 ‘케데헌’의 인기를 업고 문화유산에 대한 대중의 관심이 급속도로 커졌고, 개관 전부터 줄을 서는... "
2025-12-11 19:26:00,"대구, 한류도시 도약 모색…K-컬처 기반 '월드챌린저' 전략 제시",'케데헌'(케이팝 데몬 헌터스) 속에서 벌어진 승부와 관객에게 전해진 감동을 현실로 구현하겠다는 생각에서... '케데헌' 제작비를 거론한 이 본부장은 세계 시장에 견줄 국내 애니메이션 기업과 시스템이 부재한... 
2025-12-11 19:21:00,케데헌·무료입장·뮷즈 '삼박자'…국중박 관람객 600만 돌파,"“덴마크 인구가 600만명인데, 국립중앙박물관 관람객이 600만명이라니 놀랍네요.” 유홍준 국립중앙박물관장(가운데)이 11일 서울 용산구 국립중앙박물관에서 열린 600만 관객 돌파 기념행사에서 600만 번째 관람객... "
2025-12-11 19:16:00,“구관이 명관이었네”...상반기 과자 매출 1위는?,넷플릭스 애니메이션 '케이팝 데몬 헌터스'(케데헌)에 등장한 뒤 젊은 소비층의 관심이 다시 높아진 점도 매출 유지에 영향을 준 것으로 보인다. 농심은 캐릭터를 활용한 한정판 패키지 등 협업 프로모션을... 
2025-12-11 19:04:00,"황대호 의원, 전국 최초 케데헌 육성 및 지원 조례 발의","경기도의회 문화체육관광위원회 황대호 위원장(더불어민주당, 수원3)이 전국 최초로 '경기도 전통융합콘텐츠산업 육성 및 지원을 위한 조례안'을 대표발의하며 경기도 차원의 &lt;케이팝 데몬 헌터스&gt; 육성에 나선다고 11일... "
2025-12-11 19:00:00,"'케데헌' 신드롬 이끈 매기 강 감독, 옥관문화훈장 수훈","Hunters,이하 케데헌)'를 연출하며, K-컬처와 K-팝, 그리고 관련 산업의 글로벌 확산에 기여한 공로를 인정받았습니다. 그도 그럴 것이, '케데헌'은 한류의 제2 전성기를 이끈 핵심 콘텐츠로 손꼽힐 만한 성과를... "
2025-12-11 18:53:00,"농심 ‘케데헌’ 입힌 신라면·새우깡, 디자인 대상 수상",영화 ‘케데헌’ 캐릭터 디자인을 적용했다. 헌트릭스·사자보이즈·더피 등 영화 속 캐릭터를 신라면... 심사위원단은 “농심 브랜드 고유의 정체성 위에 ‘케데헌’ 세계관을 감각적으로 적용해 K-푸드의 매력과 가치를... 
2025-12-11 18:40:00,'리틀 이건희' 이부진 ‘세계 여성파워' 90위...네이버 최수연 91위 차지,평가 케데헌 신드롬 제작·출연진 첫 진입…문화 영향력 확대 [서울타임즈뉴스 = 최남주 기자] 미국 경제... 올해는 글로벌 콘텐츠 시장을 뒤흔든 넷플릭스 애니메이션 ‘케이팝 데몬 헌터스(케데헌)’의 여성 제작... 
2025-12-11 18:17:00,포브스 '여성파워 100인'에 '케데헌' 헌트릭스,헌터스(케데헌)’의 주인공 걸그룹 헌트릭스와 매기 강 감독 등 여성 주역들이 이름을 올렸다. 포브스는... 발표하면서 ‘케데헌의 여성들’을 100위에 선정했다. 포브스는 “악마들과 싸우는 K팝 걸그룹에 관한... 
2025-12-11 18:08:00,"&quot;'경기도 케데헌' 만들자&quot;… 황대호 경기도의원, 전국최초 조례 추진",황대호 경기도의원. 사진=경기도의회전통문화를 기반으로 창작되는 콘텐츠를 지원하는 조례가 전국 최초로 경기도의회에서 제정될 수 있을지 귀추가 집중된다. 황대호 경기도의회 문화체육관광위원장(더불어민주당... 
2025-12-11 18:00:00,美 조지아주 서배너에서 울려 퍼진 &quot;K-푸드 좋아요!&quot;,행사에서는 ▲ 김치치즈 칠리프라이 ▲ 김치제육 아란치니 ▲ 고추장 까르보나라 등 김치 특유의 향을 줄인 볶음김치를 주재료로 한 퓨전메뉴와 케데헌(케이팝데몬헌터스)을 통해 미국에서 인기를 끌고 있는 K-분식을... 
2025-12-11 17:58:00,"헌트릭스, 포브스 '여성파워 100인' 선정","케데헌)의 주인공 걸그룹 헌트릭스(사진)와 매기 강 감독 등이 이름을 올렸다. 포브스는 10일(현지시간) 재산과 언론 활동, 영향력, 활동 범위 등의 지표를 평가한 올해의 영향력 있는 여성 순위를 발표하면서 ‘케데헌... "
2025-12-11 17:48:00,"농심 케데헌 에디션 신라면·새우깡, 패키지 디자인 대상 수상","케데헌 캐릭터를 입힌 농심 제품 이미지. 사진=농심 한국금융경제신문=조희경 기자 | 농심은 11일, 자사 신라면과 새우깡에 적용한 '케이팝 데몬 헌터스(케데헌)' 캐릭터 패키지가 '2025 대한민국패키지디자인대전' 대상에... "
2025-12-11 17:46:00,"'서울국제영화대상' 이유비, 첫 영화제 MC 데뷔 [K직캠]","'현실판 케데헌' 바다, 무반주 '골든' 커버 라이브 [K직캠]"
2025-12-11 17:34:00,‘올해 600만’ 불붙은 국립중앙박물관 인기에 더 뜨거워진 유료화 논쟁,헌터스(케데헌)’ 인기가 겹치면서 올해 관람객이 폭발적으로 늘었다. 즉 이런 추세가 내년 이후에도... 이은희 인하대 소비자학 교수는 “최근 박물관 붐을 일으킨 케데헌과 같은 K콘텐츠가 계속된다는 보장이 없다”며... 
2025-12-11 17:30:00,포브스 '여성파워 100인'에 케데헌 돌풍 … 이부진·최수연 90·91위,헌터스(케데헌)'가 돌풍을 일으켰다. 주인공인 걸그룹 헌트릭스와 이 영화의 매기 강 감독 등이 이름을... 발표하며 케데헌의 여성 캐릭터들을 100위에 선정했다. 포브스는 &quot;악마들과 싸우는 케이팝 걸그룹에 관한... 
2025-12-11 17:27:00,"황대호 경기도의회 문체위원장, 전국 최초 케데헌 육성·지원 조례 발의","경기도의회 문화체육관광위원회 황대호(민주·수원3) 위원장이 전국 최초로 '경기도 전통융합콘텐츠산업 육성 및 지원을 위한 조례안'을 대표발의하며, 경기도 차원의 '케이팝 데몬 헌터스'를 육성하겠다고 밝혔다.... "
2025-12-11 17:24:00,"경기도 버전 '케데헌' 육성한다... 황대호 위원장 &quot;창작흐름, 제도적 육...","세계적으로 K-문화 열풍을 불러일으키고 있는 '케이팝 데몬 헌터스'와 같은 콘텐츠가 경기도 차원에서 육성되어야 한다는 주장이 제기됐다. 경기도의회 황대호 문화체육관광위원장은 &quot;최근 설화나 전통놀이, 한복 등... "
2025-12-11 17:22:00,"농심 케데헌 신라면&amp;새우깡, 패키지 디자인 대전서 대상 수상","▲(사진=농심 제공) 농심이 올해로 34회를 맞은 '2025 대한민국패키지디자인대전'에서 최고상인 대상을 수상하며, 디자인을 통한 K컬처 확산 공로를 인정받았다. 농심은 지난 8월, 식품업계 최초로 넷플릭스와 협업을 통해... "
2025-12-11 17:20:00,"'현실판 케데헌' 바다, 무반주 '골든' 커버 라이브 [K직캠]","'현실판 케데헌' 바다, 무반주 '골든' 커버 라이브 [K직캠]"
2025-12-11 17:20:00,포브스 ‘세계여성파워 100인’에 케데헌 올라…이부진·최수연 90·91위,헌터스'(케데헌)의 주인공 걸그룹 헌트릭스와 매기 강 감독 등이 이름을 올렸다. 포브스는 10일(현지시간)... 포함한 '케데헌의 여성들'을 100위에 선정했다. 포브스는 &quot;악마들과 싸우는 케이팝 걸그룹에 관한... 
2025-12-11 17:11:00,"황대호 경기도의원, 전국 최초 케데헌 육성 및 지원 조례 발의","경기도의회 문화체육관광위원회 황대호 위원장(더불어민주당, 수원3)이 전국 최초로 ‘경기도 전통융합콘텐츠산업 육성 및 지원을 위한 조례안’을 대표발의하며, 경기도 차원의 &lt;케이팝 데몬 헌터스&gt;를 육성하겠다고... "
2025-12-11 17:06:00,[남도일보 독자권익위원 칼럼]미래의 나를 현실로 끌어당기는 힘 '퓨처...,"케데헌의 이재, 일론 머스크, 수 많은 올림픽 메달리스트들이 자신의 미래를 미리 그려두었습니다. 우리는 종종 미래를 막연하게 꿈꿉니다. &quot;더 건강해지고 싶다&quot;, &quot;성공하고 싶다&quot;, &quot;여유로운 삶을 살고 싶다.&quot; 하지만... "
2025-12-11 17:05:00,"농심, '케데헌 신라면&amp;새우깡' 패키지 디자인 대상 수상","사진=농심 농심은 올해로 34회를 맞은 '2025 대한민국패키지디자인대전'에서 최고상인 대상을 수상하며, 디자인을 통한 K컬처 확산 공로를 인정받았다고 11일 밝혔다. 농심은 지난 8월, 식품업계 최초로 넷플릭스와 협업을... "
2025-12-11 16:58:00,"농심, '대한민국패키지디자인대전' 대상 수상",앞서 지난 8월 농심은 식품업계 최초로 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 '케데헌' 캐릭터 디자인을 적용했다. 특히 헌트릭스·사자보이즈·더피 등 영화 속 캐릭터를 신라면·새우깡... 
2025-12-11 16:56:00,"올해 관람객 사상 첫 600만명 돌파⋯국중박, K컬처 중심지로 부상 [문화...",이투데이=송석주 기자 | '케데헌' 인기로 뮷즈 매출 사상 첫 350억 원 돌파 이르면 이번주 누적관람객 600만... 유 관장이 매기 강 감독에게 선물한 호랑이 배지는 ‘케데헌’ 공개 이후 월 40~50개 수준이던 판매량이... 
2025-12-11 16:55:00,"aT, 미 조지아주 현대차그룹 현지 종업원 대상 ‘K-푸드데이’ 단체급식",행사에서는 △ 김치치즈 칠리프라이 △ 김치제육 아란치니 △ 고추장 까르보나라 등 김치 특유의 향을 줄인 볶음김치를 주재료로 한 퓨전메뉴와 케데헌(케이팝데몬헌터스)을 통해 미국에서 인기를 끌고 있는 K-분식을... 
2025-12-11 16:50:00,"농심 '케데헌' 패키지, 디자인 대상 수상으로 글로벌 브랜드 가치 증명",더피알=최현준 기자｜농심이 넷플릭스와의 협업 패키지로 K컬처 기반 브랜드 전략의 경쟁력을 다시 입증했다. 글로벌 콘텐츠와 결합한 패키지 디자인이 식품 브랜드의 확장 가능성을 조명하고 있다. 농심은 11일 올해로... 
2025-12-11 16:50:00,"농심, ‘케데헌 신라면&amp;새우깡’ 패키지 디자인 대상 수상",농심이 올해로 34회를 맞은 ‘2025 대한민국패키지디자인대전’에서 최고상인 대상을 수상했다고 11일 밝혔다. 농심은 지난 8월 넷플릭스와 협업을 통해 신라면·새우깡 등의 패키지에 애니메이션 영화 ‘케이팝 데몬... 
